slug,traveler,segment,stop_index,stop_name,lat,lng,date,date_confidence
georges_hebert,Georges Hébert,"La Palestra: Women, the Journal, and the War on Sport",32,"Tourgéville, the break with the Groupement hébertiste",49.324,0.065,1938-01-01,"Year from fr.wikipedia; no independent corroboration was located in this research, and no site of the announcement is known. The stop is placed at Tourgéville as his base at the time, with the corrected Tourgéville coordinate, and is tagged reconstruction."
georges_hebert,Georges Hébert,The Summa and the Last Years,33,"Paris, the volumes begin",48.8566,2.3522,1936-01-01,"Start year and the 1936-1959 span attested by en.wikipedia, 'Méthode naturelle', and the fr.wikipedia bibliography; individual tome and fascicle dates were not collated. Month and day unknown and defaulted; coordinate is the central Paris placeholder."
georges_hebert,Georges Hébert,The Summa and the Last Years,34,"Tourgéville, the Palestra bombarded",49.324,0.065,1944-01-01,"Reconstruction. en.wikipedia states the Normandy Palestra was destroyed by bombardment during the Second World War; no date, no specific action, and no photograph were located. Date set to 1944 to order the segment, consistent with the general destruction along that coast around the landings, and not attested."
georges_hebert,Georges Hébert,The Summa and the Last Years,35,"Tourgéville, the stroke",49.324,0.065,1953-01-01,"Year attested by en.wikipedia ('1953: Suffered a stroke that affected his speech; had to relearn walking, speaking, and writing'); month and day unknown and defaulted. Place is his known residence, not separately sourced for the event itself."
georges_hebert,Georges Hébert,The Summa and the Last Years,36,"Tourgéville, Commandeur de la Légion d'honneur",49.324,0.065,1955-01-01,"Year attested by fr.wikipedia, section 'Reconnaissance et notoriété', and en.wikipedia; month, day, and place of the award are unknown, so the stop sits at his residence and the date is defaulted. Chevalier 1911 and Officier d'académie 1914 are from the same fr.wikipedia section. The parcours du combattant attribution is tagged reconstruction in the sources."
georges_hebert,Georges Hébert,The Summa and the Last Years,37,"Tourgéville, death in Calvados",49.324,0.065,1957-08-02,"Attested to the day by fr.wikipedia and en.wikipedia on Hébert and by fr.wikipedia, 'Tourgéville'. The heart attack is movement tradition; no death certificate or medical record was located. Coordinate corrected to Tourgéville's own (49.324, 0.065); the two research lenses had given 49.354/0.093 and 49.3444/0.0917, both wrong. The closing quote is doubly secondary: see quote_source."
georges_hebert,Georges Hébert,The Parcours After Him,38,"Deauville, Yvonne outlives the work",49.3591,0.0714,1975-01-01,"Yvonne Moreau Hébert's death year attested by en.wikipedia; month, day, and place unknown, so the stop is pinned at Deauville and the date defaulted. The two named facilities, the Deauville municipal stadium and a sports complex in northern Reims, are from fr.wikipedia, section 'Reconnaissance et notoriété', and are tagged reconstruction there."
georges_hebert,Georges Hébert,The Parcours After Him,39,"Reims, the ground becomes a public park",49.2386,4.055,1990-01-01,"Undated in sources. The partial post-1918 reconstruction, chiefly a swimming pool and a diving board, and the architects Édouard Redont and Ernest Kalas, are from fr.wikipedia, 'Collège d'athlètes de Reims' and 'Parc de Champagne'; the renaming of the parc des sports Pommery to the parc de Champagne carries no date there. The date here orders the segment and asserts nothing."
georges_hebert,Georges Hébert,The Parcours After Him,40,"Tourgéville, the method comes back in English",49.324,0.065,2014-01-01,"Til's 2014 translation, the 1912 Pilou and Gregg translation, Le Corre's MovNat, and the credited influence on parkour through David Belle, on Sébastien Foucan's freerunning, and on John-Edouard Ehlinger are all from en.wikipedia, 'Georges Hébert'. Raymond Belle's transmission of the method through the French military is the QUEUE.md framing and is not documented as personal contact with Hébert. movnat.com returned 404 on fetch. Stop is pinned at Tourgéville and dated to Til's edition to order the segment."
georges_sorel,Georges Sorel,The Boy Sent to the Examination,0,"Cherbourg, born to a merchant of oils and gaseous waters",49.6337,-1.6222,1847-11-02,"attested; birth date and place given by French and English Wikipedia. The father's trade is 'marchand d'huiles et d'eaux gazeuses' in the French article, oils and carbonated waters, not the wine and mineral water reported by one gathering pass."
georges_sorel,Georges Sorel,The Boy Sent to the Examination,1,"Paris, boarded at the Collège Rollin on the rue des Postes",48.8428,2.3468,1864-09-01,"year attested (English Wikipedia: he 'moved to Paris in 1864 to attend the Collège Rollin'); month is an inference from the school year. No source says the family moved with him. The coordinate is the school's pre-1876 site on the rue des Postes, today rue Lhomond, per French Wikipedia 'Lycée Jacques-Decour'; the avenue Trudaine building did not yet exist."
georges_sorel,Georges Sorel,The Boy Sent to the Examination,2,"Paris, the École Polytechnique, promotion of 1865",48.8465,2.3486,1865-10-01,"attested as promotion X1865 by French Wikipedia; the month is the school's ordinary entry date, inferred. The coordinate is the school's nineteenth-century campus in the rue Descartes, not the modern Palaiseau site."
georges_sorel,Georges Sorel,Twenty-Three Years in the Corps des Ponts et Chaussées,3,"Corsica, the first posting",41.9192,8.7386,1869-01-01,"only the end of this posting is attested: English Wikipedia gives 'Stationed in Corsica until June 1871'. No consulted source supplies a start year, and none names the Corsican town where he lived; Ajaccio is used as the island's administrative seat for the service. A gathering pass proposed 1870 as the start; that year appears in no source."
georges_sorel,Georges Sorel,Twenty-Three Years in the Corps des Ponts et Chaussées,4,"Albi, one of the southern towns",43.9298,2.148,1872-01-01,"reconstruction. English Wikipedia says only that after Corsica he was 'posted to various places in southern France, Albi, Gap, and Draguignan', with no dates and no ordering. The defensible window is 1871-1876, between Corsica and Mostaganem; the date here orders the segment and asserts nothing."
georges_sorel,Georges Sorel,Twenty-Three Years in the Corps des Ponts et Chaussées,5,"Gap, the Hautes-Alpes station",44.5596,6.079,1873-01-01,"reconstruction; same 1871-1876 window as Albi, with the same absence of source dates or ordering. The date is an ordering device."
georges_sorel,Georges Sorel,Twenty-Three Years in the Corps des Ponts et Chaussées,6,"Draguignan, the Var",43.5372,6.463,1875-01-01,"reconstruction; same 1871-1876 window, no source dates, no ordering. Placed last of the three southern towns only because Mostaganem follows in 1876."
georges_sorel,Georges Sorel,Twenty-Three Years in the Corps des Ponts et Chaussées,7,"Mostaganem, engineering in colonial Algeria",35.9315,0.0892,1876-01-01,"attested as a range by English Wikipedia: 'Between 1876 and 1879 he was in Mostaganem, in colonial Algeria.' Month unknown, defaulted to January."
georges_sorel,Georges Sorel,Twenty-Three Years in the Corps des Ponts et Chaussées,8,"Perpignan, chief engineer of the hydraulic service",42.6986,2.8956,1879-01-01,"the post and its title, 'ingénieur en chef du service hydraulique', are attested by French Wikipedia, held until the 1892 resignation; English Wikipedia has him at Perpignan for 'the last years of his career until his retirement in 1892'. The start is inferred from the close of the Algerian posting in 1879. A gathering pass proposed 1880, a year found in no source, and another dated 'chief engineer' to 1869, which conflicts with the French article."
georges_sorel,Georges Sorel,Twenty-Three Years in the Corps des Ponts et Chaussées,9,"Perpignan, the first two books at forty-two",42.6986,2.8956,1889-01-01,"attested: both books appear in 1889 and are listed in the standard bibliographies. Month not recorded. This pair is the firm anchor for a vaguer claim in the pool that he 'began publishing in the second half of the 1880s', which no source dates precisely."
georges_sorel,Georges Sorel,Twenty-Three Years in the Corps des Ponts et Chaussées,10,"Perpignan, chevalier of the Légion d'honneur",42.6986,2.8956,1891-01-01,attested by English Wikipedia as an award for his engineering service; the exact date and the promotion decree were not located in the sources reachable for this file.
georges_sorel,Georges Sorel,Twenty-Three Years in the Corps des Ponts et Chaussées,11,"Perpignan, the resignation at forty-five",42.6986,2.8956,1892-01-01,the year is attested by both English and French Wikipedia; the month is not recorded and defaults to January.
georges_sorel,Georges Sorel,The House at Boulogne and the Second Life,12,"Paris, the return of the retired engineer",48.8566,2.3522,1892-06-01,"the move to the Paris region on retirement is attested by English and French Wikipedia; the month is an ordering inference. The coordinate is the standing Paris pin used across this corpus, inherited byte-identical."
georges_sorel,Georges Sorel,The House at Boulogne and the Second Life,13,"Boulogne-sur-Seine, the house with Marie David",48.8357,2.241,1892-09-01,"attested that he settled at Boulogne-sur-Seine, today Boulogne-Billancourt, with his companion Marie David, whom he never married; French and English Wikipedia report his mother's opposition as the reason. The month is an ordering inference and the street address was not found in any consulted source."
georges_sorel,Georges Sorel,The House at Boulogne and the Second Life,14,"Paris, Bergson's lectures at the Collège de France",48.8492,2.3456,1893-01-01,"attendance is attested by both English and French Wikipedia, which name Bergson among his influences and say he followed the lectures at the Collège de France. No source gives the years or the courses; the date orders the segment only. Bergson did not hold his chair at the Collège de France until 1900, so a lecture heard there in 1893 would have been a guest appearance rather than his own course; taken as such here rather than moving the date past Sorel's 1893 Marxism declaration, which this stop is framed as seeding. The coordinate is the Collège de France on the place Marcelin-Berthelot."
georges_sorel,Georges Sorel,The House at Boulogne and the Second Life,15,"Boulogne-sur-Seine, the declaration for Marxism",48.8357,2.241,1893-06-01,the year of his public adherence to Marxism and socialism is attested by English and French Wikipedia; the month is an ordering inference and no source names the article or occasion of the declaration.
georges_sorel,Georges Sorel,The House at Boulogne and the Second Life,16,"Paris, L'Ère nouvelle and Le Devenir social",48.8566,2.3522,1894-01-01,"attested by French Wikipedia that he wrote for France's early Marxist journals L'Ère nouvelle and Le Devenir social and for the anarchist review L'Humanité nouvelle; the pool gives the mid-to-late 1890s as the range and 1894 as an ordering date, not a source date."
georges_sorel,Georges Sorel,The House at Boulogne and the Second Life,17,"Boulogne-sur-Seine, the death of Marie David",48.8357,2.241,1897-01-01,"the year of her death is attested by French Wikipedia, as is the later dedication of Réflexions sur la violence to her memory. No source consulted gives the month, the cause, or her age."
georges_sorel,Georges Sorel,The Crisis of Marxism,18,"Paris, taking Bernstein's side against the orthodox",48.8566,2.3522,1899-01-01,"attested by French Wikipedia that in the 'crisis of Marxism' debate Sorel took the side of Eduard Bernstein's revisionism and passed through a reformist, pro-Dreyfusard phase. The date is approximate, tied to the Bernstein controversy of roughly 1898-1900, and the pool gives no precise anchor."
georges_sorel,Georges Sorel,The Crisis of Marxism,19,"Paris, Le Mouvement socialiste",48.8566,2.3522,1899-10-01,"attested that Sorel was a regular contributor to Hubert Lagardelle's Le Mouvement socialiste, the Paris review of revolutionary syndicalism, across roughly 1899-1914; the month is an ordering inference. The pin is the standing corpus Paris coordinate, not the review's street address, which was not located."
georges_sorel,Georges Sorel,The Crisis of Marxism,20,"Paris, the doctrine the CGT is already practising",48.8566,2.3522,1902-01-01,"reconstruction. That Sorel theorised a general-strike and direct-action doctrine already circulating in the CGT is clear; that he drew specifically on Émile Pouget, who had been publishing sabotage and general-strike propaganda since 1896 and edited La Voix du Peuple from the Bourse du Travail, is an inference from shared doctrine, city and decade, not from a citation located in this pool. No source consulted places Sorel at the Bourse du Travail, so this stop stays at the Paris pin."
georges_sorel,Georges Sorel,The Crisis of Marxism,21,"Paris, Édouard Berth",48.8566,2.3522,1903-01-01,"reconstruction as to date. Berth is attested as Sorel's closest disciple and collaborator, and they appear together in the Cité française and Cercle Proudhon material of 1910-1911; the pool's source for their alliance from about 1900 is 'general secondary literature', which is not a citation, and a claim that Berth was Sorel's biographer is unsupported and is dropped here."
georges_sorel,Georges Sorel,Réflexions sur la violence,22,"Boulogne-sur-Seine, the pages that go to Rome",48.8357,2.241,1905-01-01,"attested by English Wikipedia that in 1905 Reflections on Violence began appearing in Il Divenire sociale, the Rome review; the composition is placed at Boulogne, his established residence, by inference, and no source consulted records Sorel travelling to Rome, so the stop stays at his own house. A gathering pass treated the Rome serialization and the later Paris one as a contradiction between sources; they are two different serializations."
georges_sorel,Georges Sorel,Réflexions sur la violence,23,"Paris, the French serialization in Le Mouvement socialiste",48.8566,2.3522,1906-01-01,"the French serialization in Le Mouvement socialiste in 1906 is attested by French Wikipedia; the month is not recorded. This is a separate serialization from the Italian one begun in 1905, not a competing date for the same event."
georges_sorel,Georges Sorel,Réflexions sur la violence,24,"Paris, Réflexions sur la violence in book form",48.8566,2.3522,1908-01-01,"the 1908 book publication in Paris is attested by English and French Wikipedia; the month is not recorded. One gathering pass placed this publication at Perpignan, a city Sorel left permanently in 1892; the error is not carried forward."
georges_sorel,Georges Sorel,Réflexions sur la violence,25,"Paris, Les Illusions du progrès",48.8566,2.3522,1908-06-01,"attested by English and French Wikipedia that Les Illusions du progrès appeared in the same year as Réflexions sur la violence; the month is an ordering inference, and the order of the two books within 1908 is not established by the sources consulted."
georges_sorel,Georges Sorel,Réflexions sur la violence,26,"Boulogne-sur-Seine, the Italian correspondents",48.8357,2.241,1908-09-01,"reconstruction. English Wikipedia supports a phase in which Sorel explored a synthesis of syndicalism and nationalism and was in contact with Italian syndicalists; the 1906-1909 bounds appear in no consulted source and the date here orders the segment, falling inside that window without asserting it. No source records him travelling to Italy, so the stop is at his own house."
georges_sorel,Georges Sorel,The Detour Through the Right,27,"Paris, in the orbit of Action française",48.8566,2.3522,1909-01-01,"attested by English Wikipedia as a marginal and brief involvement with Charles Maurras's royalist circle, given a range of 1909-1910. Historians disagree about how deep it went and this file does not adjudicate that."
georges_sorel,Georges Sorel,The Detour Through the Right,28,"Paris, the article on Péguy's Joan of Arc",48.8566,2.3522,1910-04-14,attested by French Wikipedia to the day: an article by Sorel on Charles Péguy's treatment of Joan of Arc appears in the newspaper Action française on 14 April 1910.
georges_sorel,Georges Sorel,The Detour Through the Right,29,"Paris, La Cité française that never appears",48.8566,2.3522,1910-09-01,"attested by English Wikipedia's article on the Cercle Proudhon that Sorel brought Georges Valois and Édouard Berth together to plan La Cité française, a short-lived project; the month is an ordering inference."
georges_sorel,Georges Sorel,The Detour Through the Right,30,"Paris, the Cercle Proudhon founded without him",48.8566,2.3522,1911-12-16,"attested: the Cercle Proudhon first met on 17 November 1911 and was founded on 16 December 1911, per French Wikipedia. That article also records Sorel as hostile to the Circle from the start, fearing it would make young men less able to understand Proudhon. Historians dispute how sincere and how sustained that hostility was, and a gathering pass wrongly reported it as a later disavowal; the dispute is not resolved here."
georges_sorel,Georges Sorel,The Detour Through the Right,31,"Paris, L'Indépendance, and out again",48.8566,2.3522,1912-01-01,"attested by English and French Wikipedia that Sorel wrote for L'Indépendance alongside Édouard Berth and Georges Valois, across a range given as 1911-1913, and that he left over the review's nationalist tone. The date falls inside that window to order the segment and asserts nothing; the sources do not fix when within 1911-1913 he left, nor whether that came before or after the Cercle Proudhon's founding."
georges_sorel,Georges Sorel,"The War, and Lenin",32,"Boulogne-sur-Seine, against the Union sacrée",48.8357,2.241,1914-08-01,"attested by English Wikipedia that Sorel publicly opposed the Union sacrée, the wartime political truce declared at the outbreak of the First World War; the month is that of the declaration itself and the exact date of his statement is not recorded in the consulted sources."
georges_sorel,Georges Sorel,"The War, and Lenin",33,"Boulogne-sur-Seine, the greatest theorist since Marx",48.8357,2.241,1917-11-01,attested by French Wikipedia that Sorel praised the Russian Revolution and called Lenin the greatest theorist socialism has had since Marx; the month is that of the October Revolution by the Gregorian calendar and the date of the remark itself is not fixed in the consulted sources.
georges_sorel,Georges Sorel,"The War, and Lenin",34,"Boulogne-sur-Seine, writing for the Bolsheviks in Italian",48.8357,2.241,1919-01-01,"reconstruction as to date; English and French Wikipedia attest that after 1917 Sorel wrote for a Soviet-aligned publication and for Italian newspapers defending the Bolsheviks, with no year given. A gathering pass added that he remained hostile to Gabriele D'Annunzio and to the rising fascist movement; that clause is contradicted by the same sources and is not carried here."
georges_sorel,Georges Sorel,"The War, and Lenin",35,"Boulogne-sur-Seine, Matériaux d'une théorie du prolétariat",48.8357,2.241,1919-06-01,the year of publication is attested by French Wikipedia; the month is an ordering inference.
georges_sorel,Georges Sorel,"The War, and Lenin",36,"Boulogne-sur-Seine, the sentence about Mussolini",48.8357,2.241,1921-06-01,"reconstruction as to date and contested as to substance. English Wikipedia records Sorel describing Mussolini approvingly as a leader of a consecrated battalion saluting the flags of Italy with his sword; no date is given for the remark, and the extent of his approval, set against his simultaneous praise of Lenin, is disputed by historians. The date orders the segment only."
georges_sorel,Georges Sorel,The Vault at Tenay,37,"Boulogne-sur-Seine, death in the house",48.8357,2.241,1922-08-29,"attested to the day by English and French Wikipedia: he dies at Boulogne-sur-Seine, aged 74, in the town where he had lived since 1892."
georges_sorel,Georges Sorel,The Vault at Tenay,38,"Tenay, the vault of Jean-Baptiste David",45.9186,5.5106,1922-09-01,"the burial at Tenay in the Ain is attested by French Wikipedia, which says he is buried in the vault of his adoptive son Jean-Baptiste David and rests opposite his companion. Only the year is attested; the month is an ordering default. Two gathering passes reversed the parentage, making Jean-Baptiste Marie David's son rather than Sorel's, and three gave three different coordinates for Tenay; the commune point of 45.9186/5.5106 is used."
georges_sorel,Georges Sorel,The Vault at Tenay,39,"Tenay, the monument the family refuses",45.9186,5.5106,1932-10-01,"attested by Italian Wikipedia, which reports that in October 1932 the fascist regime, informed of the state of abandonment of Sorel's tomb, offered to take charge of it and raise a monument, and that the family refused. A gathering pass attributed the offer specifically to the Italian ambassador to France acting for Mussolini; the source names the regime, not an ambassador. The day is not recorded."
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Youngest of Nine,0,"Maisons-Laffitte, the ninth child born on Christmas Day",48.9469,2.1456,1961-12-25,attested; pin corrected from a gathering-pass figure 1.1 km off
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Youngest of Nine,1,"Headington Hill Hall, the mansion rented from the council",51.7552,-1.2311,1968-01-01,year attested for Michael's death; month defaulted
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Youngest of Nine,2,"Edgarley Hall, sent away at nine",51.1367,-2.6912,1971-01-01,"reconstruction; press biographies only, school records not public, month defaulted"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Youngest of Nine,3,"Headington School, the return to Oxford",51.7576,-1.2129,1974-01-01,attested as 'from age thirteen'; month defaulted
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Youngest of Nine,4,"Marlborough College, the last school",51.416,-1.737,1980-01-01,"traditional; sources give only 'late 1970s', pin corrected by about 1 km"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Youngest of Nine,5,"Balliol College, the degree in Modern History",51.7548,-1.256,1985-06-01,year attested; month inferred from the Oxford graduation calendar
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Lady Ghislaine,6,"Belgravia, the yacht that carries her name",51.4972,-0.1527,1986-01-01,year attested for the naming; the London social life is dated only to 'the late 1980s'
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Lady Ghislaine,7,"John F. Kennedy International Airport, the envelope",40.6413,-73.7781,1990-11-01,"reconstruction from press timelines; no primary document, month as given, day defaulted"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Lady Ghislaine,8,"Puerto de La Luz, the body brought ashore",28.1235,-15.4363,1991-11-05,attested
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Lady Ghislaine,9,"Mount of Olives, the state funeral",31.7784,35.241,1991-11-10,date attested; the pool gives two coordinates 400 m apart along the ridge and the atlas does not settle which
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Lady Ghislaine,10,"Central Park West, the borrowed apartment",40.7812,-73.9665,1992-01-01,"year attested; exact building never publicly confirmed, so the pin is approximate and the month defaulted"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Nine East Seventy-First Street,11,"9 East 71st Street, the Straus house",40.7727,-73.9647,1993-02-01,attested to February 1993; day defaulted
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Nine East Seventy-First Street,12,"358 El Brillo Way, the Palm Beach house",26.6934,-80.0386,1994-01-01,"the house's role is attested at trial; this year is a placement within a 1990s-2005 window, month defaulted, pin corrected 2.5 km"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Nine East Seventy-First Street,13,"Zorro Ranch, the New Mexico holding",35.2673,-105.9697,1996-01-01,"the ranch's role is attested; this year is a placement, month defaulted, pin corrected 14 km"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Nine East Seventy-First Street,14,"Belgravia, the London house kept in parallel",51.4972,-0.1527,1997-01-01,attested as 'from 1997 onward'; month defaulted
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Nine East Seventy-First Street,15,"Little Saint James, the island",18.3009,-64.8253,1998-01-01,"the island's role is attested across 1998-2019; this year opens the window, month defaulted"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Nine East Seventy-First Street,16,"Avenue Foch, the Paris apartment",48.8721,2.2836,1999-06-01,"reconstruction; press investigations place her in charge of the apartment across the 1990s and 2000s, exact unit and date unconfirmed"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Year Two Thousand,17,"Necker Island, the March stay",18.5272,-64.3581,2000-03-01,"reconstruction; her presence on this specific stay is disputed and unconfirmed, pin corrected 3.7 km"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Year Two Thousand,18,"Mar-a-Lago, the spa attendant",26.6769,-80.0369,2000-07-01,"mid-2000 attested; month approximate, day defaulted, pin corrected 3.1 km"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Year Two Thousand,19,"116 East 65th Street, the townhouse six blocks away",40.7669,-73.9645,2000-09-01,year attested from property records; month and day inferred
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Year Two Thousand,20,"Sandringham House, the thirty-ninth birthday",52.8297,0.5139,2000-12-01,"year attested; the pool's 'November' is impossible against a 25 December birth, so December is inferred and flagged; pin corrected 700 m"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Year Two Thousand,21,"Belgravia, the photograph in the hallway",51.4972,-0.1527,2001-03-01,attested to March 2001; day defaulted
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Long Withdrawal,22,"9 East 71st Street, the Vanity Fair profile",40.7727,-73.9647,2003-03-01,year attested; month inferred
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Long Withdrawal,23,"Manchester-by-the-Sea, the house on the shore",42.5751,-70.7728,2007-01-01,"year attested; month defaulted; the pool's competing 2016 start date is the marriage year, not the move"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Long Withdrawal,24,"358 El Brillo Way, the Florida plea",26.6934,-80.0386,2008-06-30,year attested; the day is the conventional date of the state plea and is inferred
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,The Long Withdrawal,25,"United Nations Headquarters, the TerraMar Project",40.7489,-73.968,2012-09-01,founding year attested; month inferred
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Giuffre v. Maxwell,26,"500 Pearl Street, the defamation complaint",40.7143,-74.0018,2015-09-01,month attested; day defaulted; the pool gives this courthouse at two coordinates 60 m apart
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Giuffre v. Maxwell,27,"Manchester-by-the-Sea, the marriage nobody is told about",42.5751,-70.7728,2016-01-01,year attested; month and day unknown and defaulted
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Giuffre v. Maxwell,28,"500 Pearl Street, the deposition entered on the docket",40.7143,-74.0018,2016-04-22,"attested; the deposition was taken at the offices of Boies Schiller and Flexner and is pinned to the docket that holds it, not to the room"
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Giuffre v. Maxwell,29,"500 Pearl Street, settled under seal",40.7143,-74.0018,2017-06-01,month attested; the gathering pass had May and is corrected; day defaulted
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,August 2019 and the House at Bradford,30,"In-N-Out Burger, Los Angeles, the photograph that proves she is there",34.09,-118.3617,2019-08-15,month attested; day inferred; the specific branch has never been identified and the pin is approximate
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,August 2019 and the House at Bradford,31,"Bradford, New Hampshire, the hundred and fifty-six acres",43.2703,-71.9509,2019-12-01,year attested; month inferred; this pin was not offered a correction in verification and is carried as received
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,August 2019 and the House at Bradford,32,"Bradford, New Hampshire, the arrest",43.2703,-71.9509,2020-07-02,attested
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,August 2019 and the House at Bradford,33,"Metropolitan Detention Center, Brooklyn, bail refused",40.6603,-74.0044,2020-07-14,attested; pin corrected 3.9 km from a figure landing in Gowanus
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,United States v. Maxwell,34,"500 Pearl Street, the trial opens",40.7143,-74.0018,2021-11-29,attested
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,United States v. Maxwell,35,"500 Pearl Street, the verdict",40.7143,-74.0018,2021-12-29,attested
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,United States v. Maxwell,36,"500 Pearl Street, the sentence",40.7143,-74.0018,2022-06-28,attested
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Custody,37,"FCI Tallahassee, the transfer south",30.4451,-84.2254,2022-07-25,attested; pin corrected 5.3 km from a figure pointing at downtown Tallahassee
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Custody,38,"Thurgood Marshall Courthouse, the appeal refused",40.7136,-74.0021,2024-09-17,attested; the pool gives this courthouse 60 m from the district court pin and the atlas keeps both as given
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Custody,39,"FCI Tallahassee, two days with the Deputy Attorney General",30.4451,-84.2254,2025-07-24,attested as a two-day interview beginning 24 July 2025
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Custody,40,"Federal Prison Camp Bryan, the camp in Texas",30.6787,-96.3601,2025-08-01,attested; pin corrected 1.1 km from the Bryan town centre
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Custody,41,"Supreme Court of the United States, certiorari denied",38.8906,-77.0044,2025-10-06,date attested; no coordinate for the building appears in the verified pool and this pin is supplied from general knowledge
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Custody,42,"Federal Prison Camp Bryan, the Fifth Amendment",30.6787,-96.3601,2026-02-09,attested
ghislaine_maxwell,Ghislaine Noelle Marion Maxwell,Custody,43,"Federal Prison Camp Bryan, the date set for release",30.6787,-96.3601,2037-07-17,"attested as the Bureau of Prisons scheduled release date; a future date, not an event"
giles,Saint Giles (Aegidius),Athens: Noble Birth and the Flight from Fame,0,"Athens, the house of Theodore and Pelagia",37.9715,23.7267,0650-09-01,traditional
giles,Saint Giles (Aegidius),Athens: Noble Birth and the Flight from Fame,1,"Athens, the church porch: the cloak laid on the beggar",37.9755,23.7348,0668-05-12,traditional
giles,Saint Giles (Aegidius),Athens: Noble Birth and the Flight from Fame,2,"Athens, the serpent-bitten man and the demoniac",37.9735,23.728,0670-06-15,traditional
giles,Saint Giles (Aegidius),Athens: Noble Birth and the Flight from Fame,3,"Athens, the renunciation: the inheritance scattered",37.9715,23.7267,0672-03-25,traditional
giles,Saint Giles (Aegidius),Athens: Noble Birth and the Flight from Fame,4,"Piraeus, the ship west",37.942,23.6465,0673-04-10,inferred
giles,Saint Giles (Aegidius),The Sea-Road West,5,"The open sea off Sicily, the storm calmed",37.8,12.4,0673-04-20,traditional
giles,Saint Giles (Aegidius),The Sea-Road West,6,"Marseille, the landing",43.2951,5.374,0673-05-01,traditional
giles,Saint Giles (Aegidius),Provence of the Saints: Arles and the Gardon,7,"Arles, the sojourn with Saint Caesarius",43.6766,4.6278,0673-06-01,traditional
giles,Saint Giles (Aegidius),Provence of the Saints: Arles and the Gardon,8,"Arles, the fever healed",43.6772,4.6284,0674-08-01,traditional
giles,Saint Giles (Aegidius),Provence of the Saints: Arles and the Gardon,9,"The Gorges du Gardon, the cave of Veredemus (La Baume Saint-Vérédème)",43.928,4.437,0675-09-14,traditional
giles,Saint Giles (Aegidius),Provence of the Saints: Arles and the Gardon,10,"Collias, the parting of the hermits",43.953,4.477,0677-02-02,inferred
giles,Saint Giles (Aegidius),The Vallée Flavienne: The Hind and the Arrow,11,"The forest of the Vallée Flavienne, the last solitude",43.679,4.433,0677-06-24,traditional
giles,Saint Giles (Aegidius),The Vallée Flavienne: The Hind and the Arrow,12,"The hermitage, the hind of God",43.6785,4.4325,0678-09-01,traditional
giles,Saint Giles (Aegidius),The Vallée Flavienne: The Hind and the Arrow,13,"The thicket, the royal hunt and the hounds that halt",43.678,4.434,0680-06-10,traditional
giles,Saint Giles (Aegidius),The Vallée Flavienne: The Hind and the Arrow,14,"The thicket, the arrow through the hermit's hand",43.678,4.434,0680-06-11,traditional
